Date,Headline,Summary,Link,Ticker,RetrievalScore,Sentiment
,"Chartist Talks: ICICI Securities' Dharmesh Shah advises not to panic amid Indo-Pak tension-led correction, steam still left in defence pack","Looking at the broader bullish structure, Dharmesh Shah of ICICI Securities believes there is still steam left in the defence pack",https://www.moneycontrol.com/news/business/markets/chartist-talks-icici-securities-dharmesh-shah-advises-not-to-panic-amid-indo-pak-tension-led-correction-steam-still-left-in-defence-pack-13019558.html,AAPL,0.396,neutral
,"Chartist Talks: ICICI Securities' Dharmesh Shah advises not to panic amid Indo-Pak tension-led correction, steam still left in defence pack","Looking at the broader bullish structure, Dharmesh Shah of ICICI Securities believes there is still steam left in the defence pack",https://www.moneycontrol.com/news/business/markets/chartist-talks-icici-securities-dharmesh-shah-advises-not-to-panic-amid-indo-pak-tension-led-correction-steam-still-left-in-defence-pack-13019558.html,MSFT,0.379,neutral
,Daily Voice: Naveen Kulkarni of Axis Securities believes impact of India-Pakistan tensions on market will be short-lived,"A market rally from here will depend on earnings growth and the evolving macroeconomic scenario, which is getting better, said Naveen Kulkarni of Axis Securities.",https://www.moneycontrol.com/news/business/markets/daily-voice-naveen-kulkarni-of-axis-securities-believes-impact-of-india-pakistan-tensions-on-market-will-be-short-lived-13019543.html,GOOG,0.441,negative
,Daily Voice: Naveen Kulkarni of Axis Securities believes impact of India-Pakistan tensions on market will be short-lived,"A market rally from here will depend on earnings growth and the evolving macroeconomic scenario, which is getting better, said Naveen Kulkarni of Axis Securities.",https://www.moneycontrol.com/news/business/markets/daily-voice-naveen-kulkarni-of-axis-securities-believes-impact-of-india-pakistan-tensions-on-market-will-be-short-lived-13019543.html,MSFT,0.383,negative
,Daily Voice: Naveen Kulkarni of Axis Securities believes impact of India-Pakistan tensions on market will be short-lived,"A market rally from here will depend on earnings growth and the evolving macroeconomic scenario, which is getting better, said Naveen Kulkarni of Axis Securities.",https://www.moneycontrol.com/news/business/markets/daily-voice-naveen-kulkarni-of-axis-securities-believes-impact-of-india-pakistan-tensions-on-market-will-be-short-lived-13019543.html,AAPL,0.367,negative
,Govt temporarily shuts over 30 airports amid India-Pakistan tensions; here's the updated list,The Centre also ordered that security across all Indian airports and flights be raised to the highest level with immediate effect.,https://www.moneycontrol.com/news/business/govt-temporarily-shuts-over-30-airports-amid-india-pakistan-tensions-here-s-the-updated-list-13019573.html,AAPL,0.347,negative
,Govt temporarily shuts over 30 airports amid India-Pakistan tensions; here's the updated list,The Centre also ordered that security across all Indian airports and flights be raised to the highest level with immediate effect.,https://www.moneycontrol.com/news/business/govt-temporarily-shuts-over-30-airports-amid-india-pakistan-tensions-here-s-the-updated-list-13019573.html,MSFT,0.346,negative
,Govt temporarily shuts over 30 airports amid India-Pakistan tensions; here's the updated list,The Centre also ordered that security across all Indian airports and flights be raised to the highest level with immediate effect.,https://www.moneycontrol.com/news/business/govt-temporarily-shuts-over-30-airports-amid-india-pakistan-tensions-here-s-the-updated-list-13019573.html,GOOG,0.337,negative
,"Dr Reddy’s projects double-digit FY26 growth, eyes resuming manufacturing across US","CEO Erez Israeli has projected double-digit growth for FY26, primarily on the back of semaglutide launches and pipeline progress.",https://www.moneycontrol.com/news/business/earnings/dr-reddy-s-ceo-projects-double-digit-fy26-growth-with-keen-interest-in-resuming-manufacturing-across-us-13019512.html,MSFT,0.457,positive
,"Dr Reddy’s projects double-digit FY26 growth, eyes resuming manufacturing across US","CEO Erez Israeli has projected double-digit growth for FY26, primarily on the back of semaglutide launches and pipeline progress.",https://www.moneycontrol.com/news/business/earnings/dr-reddy-s-ceo-projects-double-digit-fy26-growth-with-keen-interest-in-resuming-manufacturing-across-us-13019512.html,GOOG,0.417,positive
,"Dr Reddy’s projects double-digit FY26 growth, eyes resuming manufacturing across US","CEO Erez Israeli has projected double-digit growth for FY26, primarily on the back of semaglutide launches and pipeline progress.",https://www.moneycontrol.com/news/business/earnings/dr-reddy-s-ceo-projects-double-digit-fy26-growth-with-keen-interest-in-resuming-manufacturing-across-us-13019512.html,AAPL,0.413,positive
,"India-New Zealand FTA: Next round of talks in July, aim to conclude negotiations by year-end","""Constructive negotiations were held across all areas of FTA including Trade in Goods and Services, Trade Facilitation and mutually beneficial sectors of economic co-operation. This engagement highlights the strategic importance both partners attach to building a mutually beneficial, balanced and a fair trade agreement,"" the commerce ministry said in a statement on May 9.",https://www.moneycontrol.com/news/business/india-new-zealand-fta-next-round-of-talks-in-july-aim-to-conclude-negotiations-by-year-end-13019524.html,GOOG,0.419,positive
,"India-New Zealand FTA: Next round of talks in July, aim to conclude negotiations by year-end","""Constructive negotiations were held across all areas of FTA including Trade in Goods and Services, Trade Facilitation and mutually beneficial sectors of economic co-operation. This engagement highlights the strategic importance both partners attach to building a mutually beneficial, balanced and a fair trade agreement,"" the commerce ministry said in a statement on May 9.",https://www.moneycontrol.com/news/business/india-new-zealand-fta-next-round-of-talks-in-july-aim-to-conclude-negotiations-by-year-end-13019524.html,MSFT,0.417,positive
,"India-New Zealand FTA: Next round of talks in July, aim to conclude negotiations by year-end","""Constructive negotiations were held across all areas of FTA including Trade in Goods and Services, Trade Facilitation and mutually beneficial sectors of economic co-operation. This engagement highlights the strategic importance both partners attach to building a mutually beneficial, balanced and a fair trade agreement,"" the commerce ministry said in a statement on May 9.",https://www.moneycontrol.com/news/business/india-new-zealand-fta-next-round-of-talks-in-july-aim-to-conclude-negotiations-by-year-end-13019524.html,AAPL,0.378,positive
,"After initial gains, US markets trade lower at mid day; S&P 500, Nasdaq Composite up 0.2%","At mid-day stocks such as Microchip Technologies, Lyft, Expedia and Insulet were among the bigger movers.",https://www.moneycontrol.com/news/business/markets/after-initial-gains-us-markets-trade-lower-at-mid-day-s-p-500-nasdaq-composite-up-0-2-13019523.html,AAPL,0.451,negative
,"After initial gains, US markets trade lower at mid day; S&P 500, Nasdaq Composite up 0.2%","At mid-day stocks such as Microchip Technologies, Lyft, Expedia and Insulet were among the bigger movers.",https://www.moneycontrol.com/news/business/markets/after-initial-gains-us-markets-trade-lower-at-mid-day-s-p-500-nasdaq-composite-up-0-2-13019523.html,GOOG,0.447,negative
,"After initial gains, US markets trade lower at mid day; S&P 500, Nasdaq Composite up 0.2%","At mid-day stocks such as Microchip Technologies, Lyft, Expedia and Insulet were among the bigger movers.",https://www.moneycontrol.com/news/business/markets/after-initial-gains-us-markets-trade-lower-at-mid-day-s-p-500-nasdaq-composite-up-0-2-13019523.html,MSFT,0.439,negative
,"India abstains from IMF vote on Pakistan, flags terror funding concerns","“While the concern that fungible inflows from international financial institutions, like IMF, could be misused for military and state sponsored cross border terrorist purposes resonated with several member countries, the IMF response is circumscribed by procedural and technical formalities,” says India.",https://www.moneycontrol.com/news/business/too-big-to-fail-too-risky-to-fund-india-abstains-from-imf-vote-on-pakistan-flags-terror-funding-concerns-13019509.html,GOOG,0.358,negative
,"India abstains from IMF vote on Pakistan, flags terror funding concerns","“While the concern that fungible inflows from international financial institutions, like IMF, could be misused for military and state sponsored cross border terrorist purposes resonated with several member countries, the IMF response is circumscribed by procedural and technical formalities,” says India.",https://www.moneycontrol.com/news/business/too-big-to-fail-too-risky-to-fund-india-abstains-from-imf-vote-on-pakistan-flags-terror-funding-concerns-13019509.html,MSFT,0.34,negative
,"India abstains from IMF vote on Pakistan, flags terror funding concerns","“While the concern that fungible inflows from international financial institutions, like IMF, could be misused for military and state sponsored cross border terrorist purposes resonated with several member countries, the IMF response is circumscribed by procedural and technical formalities,” says India.",https://www.moneycontrol.com/news/business/too-big-to-fail-too-risky-to-fund-india-abstains-from-imf-vote-on-pakistan-flags-terror-funding-concerns-13019509.html,AAPL,0.331,negative
,"SEBI suggests more flexibility for AIFs in co-investing, proposes setting up a separate scheme under the fund",The consultation paper also suggested other measures such as doing away with the prohibition on investment managers of AIFs providing advisory services in listed securities.,https://www.moneycontrol.com/news/business/markets/sebi-suggests-more-flexibility-for-aifs-in-co-investing-proposes-setting-up-a-separate-scheme-under-the-fund-13019494.html,GOOG,0.415,neutral
,"SEBI suggests more flexibility for AIFs in co-investing, proposes setting up a separate scheme under the fund",The consultation paper also suggested other measures such as doing away with the prohibition on investment managers of AIFs providing advisory services in listed securities.,https://www.moneycontrol.com/news/business/markets/sebi-suggests-more-flexibility-for-aifs-in-co-investing-proposes-setting-up-a-separate-scheme-under-the-fund-13019494.html,MSFT,0.385,neutral
,"SEBI suggests more flexibility for AIFs in co-investing, proposes setting up a separate scheme under the fund",The consultation paper also suggested other measures such as doing away with the prohibition on investment managers of AIFs providing advisory services in listed securities.,https://www.moneycontrol.com/news/business/markets/sebi-suggests-more-flexibility-for-aifs-in-co-investing-proposes-setting-up-a-separate-scheme-under-the-fund-13019494.html,AAPL,0.371,neutral
,Google settles Black employees' racial bias lawsuit for $50 million,"A preliminary settlement covering more than 4,000 Google employees in California and New York was filed on Thursday evening in the Oakland, California federal court, and requires a judge's approval.",https://www.moneycontrol.com/news/business/google-settles-black-employees-racial-bias-lawsuit-for-50-million-13019497.html,GOOG,0.516,neutral
,Google settles Black employees' racial bias lawsuit for $50 million,"A preliminary settlement covering more than 4,000 Google employees in California and New York was filed on Thursday evening in the Oakland, California federal court, and requires a judge's approval.",https://www.moneycontrol.com/news/business/google-settles-black-employees-racial-bias-lawsuit-for-50-million-13019497.html,AAPL,0.46,neutral
